cuisine,id
jamaican,22324
brazilian,26983
greek,35515
cajun_creole,19409
moroccan,9731
southern_us,39758
thai,42449
chinese,22877
mexican,23264
french,26064
italian,9606
korean,7595
southern_us,10261
chinese,24981
southern_us,47183
italian,12375
indian,23489
british,3309
mexican,44269
italian,21212
italian,44846
indian,3875
indian,36756
italian,9086
mexican,29308
french,19797
mexican,21599
brazilian,36287
chinese,27373
cajun_creole,12132
italian,24708
southern_us,22669
mexican,46213
moroccan,47599
indian,37858
southern_us,46458
southern_us,34236
italian,7138
southern_us,4875
french,24731
southern_us,11611
french,20894
french,12151
indian,49053
french,43792
chinese,6018
vietnamese,42349
italian,29888
italian,30048
japanese,8955
italian,5600
japanese,31683
french,20995
chinese,24548
cajun_creole,10270
chinese,28782
indian,13966
mexican,44278
indian,40731
indian,19851
korean,12641
chinese,17720
japanese,37801
italian,13693
italian,603
mexican,8988
indian,24909
mexican,43047
chinese,11217
italian,22969
french,39295
french,44185
indian,327
indian,12836
japanese,11299
french,34168
thai,15066
greek,13971
cajun_creole,20664
italian,49079
french,6770
french,37297
italian,44681
italian,25754
british,28550
thai,29004
french,49518
mexican,46998
indian,4823
french,15740
southern_us,49054
brazilian,19638
mexican,43786
mexican,10856
mexican,3192
southern_us,1796
indian,236
mexican,37505
chinese,21677
thai,38126
chinese,20081
french,10068
cajun_creole,27020
french,40715
indian,4271
italian,17579
greek,27270
indian,28267
southern_us,27677
filipino,32604
cajun_creole,37138
french,6294
italian,32315
mexican,41792
filipino,16595
chinese,34078
mexican,13794
thai,48213
mexican,31810
italian,9232
mexican,20850
italian,16448
italian,17795
mexican,30674
italian,29811
italian,33646
italian,10369
italian,35048
filipino,46730
french,11477
cajun_creole,5846
cajun_creole,24667
mexican,22900
mexican,9423
filipino,42347
southern_us,10922
mexican,15777
italian,1195
indian,29279
indian,17614
italian,21031
mexican,9019
moroccan,8853
mexican,27544
indian,4608
french,2769
italian,10110
chinese,31823
mexican,26227
chinese,24508
chinese,43947
thai,47277
italian,22220
chinese,33214
italian,33312
southern_us,7928
filipino,32869
italian,42076
french,36891
chinese,30152
indian,313
jamaican,47091
italian,14514
southern_us,18235
british,26042
jamaican,35038
italian,13978
chinese,47002
indian,21094
indian,13017
chinese,16372
thai,31550
mexican,370
italian,23916
southern_us,16521
southern_us,22802
italian,16357
southern_us,21960
italian,13401
italian,46443
spanish,28013
mexican,47479
italian,28441
thai,48359
chinese,4193
italian,10128
french,31943
indian,22214
indian,19154
greek,40075
french,28502
southern_us,26138
brazilian,43438
italian,2242
french,26504
korean,39388
mexican,30011
french,21840
italian,46986
filipino,47365
chinese,16845
indian,14543
southern_us,26612
french,24167
chinese,16540
french,11760
mexican,27205
cajun_creole,27053
southern_us,11126
southern_us,4673
southern_us,6873
mexican,6924
chinese,1156
indian,35065
chinese,25018
french,2013
italian,41180
mexican,133
japanese,15558
mexican,25721
southern_us,36543
chinese,4381
greek,12857
indian,43016
chinese,44901
italian,47981
mexican,17942
southern_us,10158
mexican,11575
italian,2784
italian,229
southern_us,3330
indian,8096
italian,10475
french,28164
korean,40324
french,35644
french,12882
mexican,36403
indian,31482
italian,19854
mexican,34136
italian,26289
southern_us,24955
indian,3785
italian,42392
mexican,40628
chinese,4253
italian,19562
italian,1189
italian,27870
mexican,339
italian,36589
chinese,519
mexican,26577
southern_us,9258
greek,18690
southern_us,41665
mexican,4485
chinese,6221
italian,8131
cajun_creole,27672
jamaican,13033
chinese,34580
chinese,30508
mexican,38865
italian,47149
french,24924
thai,38795
moroccan,44825
mexican,36855
southern_us,48305
greek,19482
mexican,8935
italian,37946
indian,13755
mexican,47007
chinese,34742
japanese,8527
italian,19206
korean,25799
italian,26985
southern_us,49104
italian,47871
filipino,45767
british,42406
mexican,39016
thai,32666
irish,47848
italian,23698
brazilian,21671
mexican,9897
indian,5454
spanish,45957
southern_us,41165
italian,4571
mexican,29052
mexican,26740
italian,12496
greek,28878
italian,45139
italian,256
italian,5311
mexican,32114
southern_us,36869
italian,39652
indian,25933
chinese,38099
southern_us,38369
southern_us,22489
indian,11365
irish,48544
spanish,22670
chinese,1218
greek,39519
italian,8839
mexican,36245
mexican,14797
mexican,5268
italian,10358
chinese,10036
mexican,37307
mexican,40597
mexican,29688
french,19783
mexican,423
italian,27353
japanese,19759
japanese,10429
greek,45689
indian,1169
italian,34243
italian,32838
mexican,48853
italian,45757
southern_us,27531
italian,32236
chinese,34638
southern_us,47946
mexican,30598
chinese,1749
greek,21939
southern_us,30875
french,42792
mexican,12380
thai,48403
southern_us,34186
southern_us,15900
mexican,38907
korean,35447
indian,31842
southern_us,33953
italian,20569
italian,29822
cajun_creole,584
mexican,24004
italian,43265
italian,29251
french,33798
italian,21312
japanese,3739
mexican,24748
cajun_creole,25311
japanese,43715
moroccan,21934
indian,20538
brazilian,48840
chinese,6586
filipino,37771
british,6112
italian,47944
italian,38275
italian,28126
indian,22422
cajun_creole,5305
italian,35772
brazilian,5341
chinese,49491
chinese,743
southern_us,26558
indian,13925
mexican,41764
chinese,36120
mexican,6952
indian,40620
chinese,17124
indian,23444
italian,1977
mexican,13417
chinese,42123
mexican,45457
irish,1655
southern_us,33346
thai,26981
italian,3067
southern_us,25273
southern_us,16897
mexican,10284
french,45324
chinese,33733
southern_us,33326
greek,39337
mexican,13674
mexican,3726
mexican,4501
vietnamese,48437
italian,22443
french,38069
mexican,37740
italian,26973
mexican,33399
chinese,9358
british,24784
southern_us,46043
italian,21798
greek,13422
italian,33081
japanese,48878
thai,11370
italian,30817
indian,28004
russian,18349
italian,9561
chinese,36933
vietnamese,8157
italian,22382
indian,25500
italian,39490
moroccan,18710
mexican,35004
french,17719
cajun_creole,19256
southern_us,48264
chinese,52
italian,43628
mexican,41707
chinese,29524
italian,23716
southern_us,6355
indian,16054
japanese,39766
italian,44868
italian,46752
italian,8413
indian,49260
southern_us,45751
italian,34634
japanese,2405
chinese,48092
spanish,9995
italian,3165
korean,19395
italian,9715
chinese,41697
indian,20053
chinese,38879
mexican,30008
mexican,12349
mexican,16217
mexican,36621
southern_us,40661
greek,48599
indian,22501
mexican,2192
italian,35798
mexican,46899
chinese,520
chinese,43283
italian,20397
chinese,10162
southern_us,24135
italian,17849
indian,37654
chinese,26158
italian,5428
southern_us,18673
cajun_creole,34525
italian,17364
french,33684
italian,9802
italian,24240
italian,11809
italian,41184
indian,23188
mexican,31228
indian,6443
indian,1231
thai,10733
thai,40737
thai,35499
italian,8318
chinese,47684
italian,15563
southern_us,7349
mexican,48592
mexican,47078
italian,18835
italian,6332
chinese,16661
vietnamese,10943
mexican,46362
indian,38598
mexican,42888
mexican,24256
korean,44570
mexican,29791
mexican,24175
mexican,36713
chinese,40644
chinese,28655
mexican,2848
indian,34162
vietnamese,26633
mexican,43273
french,48550
mexican,37308
southern_us,19005
french,1921
italian,8472
cajun_creole,44040
italian,12770
southern_us,11145
italian,6660
southern_us,20760
thai,42642
southern_us,4662
mexican,26597
southern_us,39988
italian,44052
southern_us,15811
french,46315
greek,5398
mexican,40009
mexican,15089
korean,28628
thai,39013
southern_us,1963
cajun_creole,8842
italian,31195
indian,37598
italian,24539
mexican,39305
indian,23465
italian,36550
french,33725
italian,29517
chinese,11675
chinese,23852
vietnamese,42909
chinese,37054
indian,12000
italian,9166
italian,47048
thai,22116
mexican,45240
filipino,33943
italian,15308
russian,38756
southern_us,32704
japanese,29469
brazilian,47877
mexican,48756
italian,21975
japanese,29429
mexican,20881
mexican,47414
mexican,9345
french,47011
italian,27112
italian,20402
mexican,45341
indian,32670
italian,41698
mexican,19857
italian,42417
korean,32254
indian,2942
italian,46855
italian,20696
indian,48300
filipino,192
french,32018
indian,36695
thai,48964
italian,12766
british,42491
italian,38537
thai,22752
indian,13104
cajun_creole,24203
italian,38935
indian,805
italian,3417
mexican,10861
southern_us,26640
chinese,45720
southern_us,49419
filipino,40352
cajun_creole,23447
japanese,35394
chinese,10875
italian,33773
thai,1539
southern_us,27817
chinese,12418
cajun_creole,37243
southern_us,42127
italian,12905
italian,43889
italian,45671
southern_us,9885
japanese,16313
indian,29862
italian,11076
southern_us,14205
italian,160
italian,25777
italian,11522
mexican,27860
chinese,15442
cajun_creole,21682
italian,47530
mexican,10462
french,19447
chinese,32509
indian,13777
italian,46566
french,12818
korean,6901
southern_us,8420
italian,18262
mexican,26488
korean,40225
southern_us,24543
cajun_creole,38946
italian,48842
chinese,2245
italian,28820
chinese,26076
thai,21408
italian,43137
chinese,16077
brazilian,6136
greek,26797
southern_us,22232
chinese,32513
greek,46573
southern_us,23417
italian,28077
chinese,48348
greek,14165
mexican,34531
southern_us,48014
mexican,45409
japanese,29847
indian,29100
vietnamese,47637
italian,25472
mexican,34066
italian,23038
italian,5813
southern_us,12715
japanese,37649
southern_us,4643
japanese,31958
italian,48808
filipino,14005
indian,25496
mexican,37029
mexican,25821
chinese,43337
mexican,38604
filipino,29603
french,21318
filipino,20175
french,49623
french,16352
mexican,48535
italian,3761
french,24743
italian,2493
southern_us,29402
southern_us,47827
indian,44726
italian,20472
french,48253
french,9810
italian,24644
italian,9437
french,48306
cajun_creole,5288
southern_us,23638
french,8961
southern_us,29190
italian,40440
cajun_creole,1485
italian,3237
filipino,49664
french,7013
southern_us,31322
southern_us,9921
italian,43495
korean,16404
mexican,14207
moroccan,36283
french,45185
indian,46086
italian,15950
southern_us,10852
french,7872
italian,23328
italian,33971
southern_us,43534
southern_us,31355
greek,41253
french,41422
indian,48204
mexican,32057
italian,43836
indian,24107
indian,36496
italian,6061
british,3404
southern_us,13461
southern_us,42443
italian,49612
moroccan,48237
chinese,25591
italian,5051
chinese,38735
indian,45315
chinese,10499
chinese,37733
chinese,28537
chinese,42701
cajun_creole,2149
korean,8204
filipino,48318
japanese,31976
southern_us,16798
filipino,3463
southern_us,45378
mexican,5059
indian,634
indian,31436
indian,44424
british,27210
french,9367
southern_us,42447
italian,39473
french,48459
indian,26925
chinese,27418
southern_us,43549
italian,28330
italian,23540
cajun_creole,23046
indian,3010
mexican,3764
mexican,8310
chinese,24067
chinese,33496
southern_us,17217
mexican,38134
mexican,48225
chinese,10819
russian,20270
filipino,11362
moroccan,15251
indian,39093
mexican,10567
italian,45243
cajun_creole,5649
italian,40569
mexican,1045
cajun_creole,10509
indian,14626
italian,18812
italian,4233
greek,13695
italian,40308
italian,46604
italian,22035
italian,39290
chinese,46065
mexican,41748
vietnamese,26524
italian,32543
french,4398
southern_us,27069
indian,33375
greek,4039
mexican,8010
mexican,45016
southern_us,49669
chinese,43785
southern_us,4641
french,20897
chinese,27149
indian,48400
cajun_creole,47164
italian,43054
indian,44898
filipino,43722
mexican,6650
italian,23376
cajun_creole,24251
thai,41325
mexican,19133
indian,15843
italian,34532
italian,21679
italian,35411
mexican,9765
southern_us,16906
chinese,37624
italian,19551
mexican,42361
mexican,16853
chinese,36743
indian,30296
chinese,40826
indian,25987
french,37150
italian,42940
mexican,8704
mexican,27779
italian,27962
indian,42110
thai,43848
chinese,2334
french,18882
french,32970
southern_us,44755
italian,34346
filipino,5155
french,36723
italian,41932
chinese,14939
mexican,36282
mexican,8585
southern_us,40931
chinese,47156
italian,7015
italian,9084
italian,44893
mexican,43738
southern_us,11072
southern_us,37376
indian,25937
mexican,37277
mexican,22283
italian,3742
italian,34508
italian,19929
indian,7
japanese,46340
mexican,3755
cajun_creole,19864
chinese,41988
french,35558
mexican,19853
thai,17597
mexican,45852
french,22994
mexican,5226
italian,770
indian,19583
french,8878
italian,37395
italian,17516
mexican,14983
italian,33265
indian,32004
british,29173
mexican,9512
italian,28947
southern_us,19787
vietnamese,39736
italian,30802
chinese,23130
italian,3222
chinese,46823
mexican,27115
southern_us,31230
southern_us,12128
mexican,30321
italian,5252
southern_us,17584
indian,8978
italian,14020
indian,34404
mexican,20503
irish,13911
italian,23318
filipino,34663
mexican,31032
chinese,30561
italian,17515
mexican,21828
mexican,38861
chinese,45901
chinese,35750
thai,30109
italian,4834
french,42267
greek,13611
southern_us,38270
southern_us,29008
greek,43002
italian,21180
moroccan,35667
chinese,2567
southern_us,24573
southern_us,47258
chinese,2185
mexican,26974
japanese,37824
italian,23441
chinese,22642
italian,39849
mexican,49051
cajun_creole,22925
mexican,36912
french,240
french,19385
mexican,14144
mexican,11335
italian,48223
greek,18788
indian,25267
filipino,25407
italian,15707
thai,35675
mexican,9799
mexican,33106
southern_us,20615
indian,8702
indian,22866
southern_us,49019
chinese,18556
mexican,16141
chinese,48322
mexican,37350
thai,1027
indian,37668
cajun_creole,42765
indian,4797
filipino,17424
italian,42608
italian,21519
italian,46087
indian,37806
italian,35900
french,32620
french,31940
cajun_creole,1505
mexican,36398
italian,13061
chinese,4675
italian,49036
cajun_creole,40404
japanese,22999
jamaican,15127
italian,20104
brazilian,48058
mexican,41589
mexican,11834
mexican,4206
chinese,42435
italian,25186
japanese,37071
mexican,3137
italian,741
italian,15780
southern_us,4316
french,9340
japanese,46997
indian,15261
indian,14689
indian,883
southern_us,40034
mexican,564
southern_us,15336
italian,24025
mexican,21582
italian,18527
british,20904
italian,8738
mexican,8676
mexican,30185
southern_us,41562
indian,35307
southern_us,28143
southern_us,47656
italian,29347
mexican,40348
brazilian,2254
italian,38895
southern_us,27678
indian,7841
italian,20334
italian,40242
italian,21339
mexican,35281
thai,35105
french,32338
greek,41230
french,35787
french,30724
italian,32342
southern_us,6387
cajun_creole,49285
mexican,48681
cajun_creole,11476
southern_us,27821
italian,10071
filipino,31396
southern_us,37046
chinese,18989
french,23456
greek,12371
mexican,19605
italian,48908
indian,36415
italian,27641
french,34351
southern_us,48259
british,33139
french,29250
greek,32743
italian,47317
british,46124
southern_us,33783
filipino,29366
korean,20984
southern_us,6499
chinese,38253
southern_us,30846
french,38089
chinese,41767
mexican,40076
indian,14869
italian,27388
italian,13289
southern_us,33625
indian,33722
cajun_creole,35156
mexican,9267
mexican,37124
southern_us,7622
mexican,46842
mexican,3105
korean,32728
southern_us,24933
french,33258
chinese,34757
greek,42060
southern_us,29607
italian,41168
italian,39710
cajun_creole,24428
italian,35391
southern_us,14283
italian,47132
mexican,47127
southern_us,26861
italian,40946
southern_us,30267
chinese,3249
mexican,31629
indian,48102
vietnamese,33922
russian,33084
italian,1257
indian,32175
italian,33580
thai,36307
thai,24430
cajun_creole,25946
southern_us,38234
chinese,9831
mexican,21341
italian,18746
greek,21259
italian,36407
french,45971
thai,47568
mexican,9169
southern_us,15917
chinese,19884
greek,34196
mexican,42336
indian,42846
southern_us,27223
southern_us,12495
mexican,16957
indian,14705
russian,49694
southern_us,26122
italian,20002
french,36036
vietnamese,22803
indian,23804
irish,14129
japanese,28263
italian,3995
thai,42930
mexican,15527
italian,3274
mexican,49387
thai,33406
italian,32008
italian,30325
thai,28018
southern_us,466
mexican,11201
chinese,39689
southern_us,35109
filipino,39297
french,39694
italian,35954
french,795
mexican,13013
italian,22344
french,7505
indian,41009
italian,18178
spanish,24795
japanese,28486
jamaican,14189
italian,34459
mexican,11618
greek,25699
chinese,5908
korean,16396
irish,40936
indian,12568
italian,4386
italian,34355
irish,868
irish,45186
mexican,19291
greek,38548
cajun_creole,1848
mexican,2144
chinese,13629
italian,6588
italian,25411
italian,49162
indian,4353
italian,13310
italian,3313
chinese,46725
indian,39197
mexican,49483
southern_us,7108
southern_us,45368
chinese,22628
mexican,40786
mexican,29697
southern_us,4103
italian,15011
mexican,43213
french,17369
southern_us,1560
mexican,36704
indian,40432
italian,28394
greek,31410
mexican,19276
russian,3024
indian,4582
mexican,21732
british,210
cajun_creole,622
italian,10935
cajun_creole,19607
italian,47407
indian,29722
italian,21665
moroccan,16330
thai,10647
mexican,33369
italian,35933
mexican,44010
mexican,13599
italian,40689
mexican,33887
cajun_creole,30306
chinese,43031
chinese,32346
spanish,2940
russian,6785
italian,2786
mexican,11481
italian,39121
chinese,10954
cajun_creole,33155
italian,5345
indian,40164
mexican,48554
french,9698
mexican,23106
french,43093
chinese,24672
italian,5891
italian,47093
italian,15009
southern_us,28060
chinese,33523
mexican,2379
jamaican,14775
mexican,15220
mexican,36851
southern_us,39829
southern_us,22383
italian,3205
italian,8408
mexican,20126
vietnamese,19470
japanese,12053
british,14516
italian,14748
southern_us,44791
southern_us,1532
mexican,30793
mexican,31881
italian,5160
mexican,5057
italian,34194
italian,41705
russian,19905
british,35629
mexican,42103
korean,45941
indian,9110
indian,42172
moroccan,41939
french,45250
greek,28289
southern_us,18355
greek,14703
british,3461
italian,45098
jamaican,11405
mexican,46844
italian,26361
italian,6523
french,24156
french,29448
mexican,1001
southern_us,17391
french,12403
french,25749
mexican,21618
chinese,20383
french,12910
italian,44894
french,24454
italian,5825
vietnamese,11
japanese,23267
italian,49099
indian,42191
greek,10319
greek,11648
korean,4412
indian,44603
british,12311
chinese,9352
italian,47952
italian,49425
cajun_creole,43678
italian,10148
chinese,16081
italian,49688
mexican,32985
mexican,11136
southern_us,41207
indian,46821
cajun_creole,15891
chinese,40458
italian,11581
southern_us,45144
southern_us,47545
cajun_creole,21086
mexican,35770
korean,35552
southern_us,21580
indian,191
brazilian,11292
mexican,5941
mexican,25711
indian,43796
mexican,29280
indian,9015
russian,28401
mexican,5686
mexican,4547
mexican,35474
mexican,48123
greek,43267
irish,1135
cajun_creole,37990
italian,9701
southern_us,47511
mexican,19287
mexican,39299
italian,24289
italian,29505
british,40518
chinese,9584
southern_us,16133
french,4701
indian,39859
indian,29087
indian,9937
french,4356
italian,39846
southern_us,2086
italian,48530
southern_us,45933
italian,27744
southern_us,5434
italian,19893
mexican,18827
indian,4968
italian,30024
mexican,2117
mexican,47237
indian,20171
italian,13702
chinese,3935
italian,33714
chinese,45210
korean,22498
italian,13586
southern_us,17791
korean,12148
french,14958
italian,37356
italian,7936
chinese,46242
mexican,30049
italian,25722
spanish,26562
mexican,34145
italian,15874
italian,14347
mexican,42311
indian,41735
cajun_creole,4188
mexican,47079
southern_us,24816
indian,10631
mexican,28766
mexican,8876
chinese,49258
cajun_creole,14429
mexican,49598
british,29394
chinese,25872
japanese,22278
thai,26095
southern_us,11504
indian,12930
greek,19846
italian,7989
cajun_creole,10964
french,35529
mexican,4032
southern_us,13301
southern_us,4658
thai,15844
french,1520
southern_us,40467
korean,1920
french,44382
italian,29341
moroccan,18516
indian,482
italian,7100
mexican,22396
mexican,19439
italian,24306
indian,37618
indian,5751
southern_us,16615
southern_us,12969
italian,35806
mexican,33677
italian,45656
thai,10030
indian,3424
mexican,22774
indian,49429
chinese,32014
italian,5238
greek,11811
italian,44987
indian,15113
italian,48635
french,29659
chinese,14245
mexican,31750
indian,30367
mexican,9257
thai,19427
french,28431
mexican,7503
mexican,44760
mexican,21161
mexican,29057
indian,18401
mexican,28793
italian,47306
italian,24211
italian,23532
thai,49332
italian,35851
southern_us,7252
mexican,17755
italian,36187
southern_us,9847
mexican,9136
italian,32182
french,40130
italian,30456
indian,1221
mexican,16726
mexican,15525
italian,17007
chinese,20960
french,8986
french,5184
japanese,40640
mexican,24425
cajun_creole,1754
british,10093
chinese,23021
mexican,4222
italian,48476
irish,44301
italian,13850
chinese,28575
italian,20138
mexican,23020
indian,44250
mexican,20038
chinese,38621
italian,18689
japanese,10545
mexican,18473
italian,36411
italian,3190
chinese,46615
italian,6042
southern_us,33483
british,846
southern_us,34900
southern_us,12632
italian,45948
mexican,49275
italian,36830
cajun_creole,28630
chinese,47422
southern_us,38625
southern_us,15296
italian,22919
southern_us,19145
chinese,23315
mexican,49413
italian,46370
greek,41564
italian,41226
mexican,20817
korean,41661
french,8599
mexican,6386
italian,16523
mexican,13154
french,6583
cajun_creole,38523
french,19909
french,32321
french,43106
italian,38704
indian,35681
italian,15028
moroccan,36820
french,9598
southern_us,28818
southern_us,20418
french,4511
italian,391
mexican,21507
brazilian,31714
italian,15215
southern_us,24333
mexican,11728
italian,20010
chinese,4450
mexican,8003
mexican,3358
indian,27326
mexican,32894
southern_us,416
french,11244
mexican,46556
indian,47810
italian,32819
italian,33992
southern_us,35820
french,10562
filipino,32036
korean,29932
italian,36568
italian,9280
mexican,22836
italian,42268
mexican,48580
italian,12219
filipino,38662
italian,41593
italian,22886
italian,12617
french,3402
moroccan,21195
mexican,24569
thai,31035
thai,20229
mexican,2263
filipino,10826
mexican,14394
italian,34210
thai,3429
indian,49157
italian,40847
japanese,14084
italian,6802
southern_us,22381
brazilian,21016
italian,29024
thai,4478
indian,36711
italian,8300
french,47035
southern_us,15596
southern_us,19902
southern_us,31242
indian,21117
cajun_creole,15234
thai,24993
cajun_creole,31007
mexican,31687
mexican,13657
southern_us,36612
japanese,14008
french,32124
vietnamese,43570
indian,14059
french,30246
southern_us,36028
italian,22339
southern_us,42525
mexican,1443
